"id","incidence","cover","immigration","risk"
"Uruguay",0,96,86,0
"Uzbekistan",0,97,5,0
"Vanuatu",0,65,168,0
"Venezuela",0,85,40,0
"Viet Nam",12.368386272523,98,1040,12863.1217234239
"Yemen",16.7700821734026,78,3,50.3102465202079
"Zambia",2.4866785079929,80,19,47.246891651865
"Zimbabwe",0,93,167,0
"American Samoa",NA,NA,45,NA
"Bermuda",NA,NA,3,NA
"Democratic Republic of Congo",NA,NA,7,NA
"Hong Kong",NA,NA,3281,NA
"Kosovo - Republic of",NA,NA,2,NA
"Liechtenstein",NA,NA,6,NA
"Macau",NA,NA,103,NA
"Macedonia",NA,NA,16,NA
"Burma",NA,NA,163,NA
"Palestine",NA,NA,28,NA
"Korea, Republic of",NA,NA,10398,NA
"Taiwan",NA,NA,2915,NA
"Tanzania",NA,NA,15,NA
"United Nations",NA,NA,1,NA
